sexo,ccaa,edad,periodo,miles,cod_ca,year,tri
Mujeres,Melilla,De 20 a 24 años,2015T4,0.1,19,2015,4
Mujeres,Melilla,De 20 a 24 años,2015T3,0.1,19,2015,3
Mujeres,Melilla,De 20 a 24 años,2015T2,0.0,19,2015,2
Mujeres,Melilla,De 20 a 24 años,2015T1,0.0,19,2015,1
Mujeres,Melilla,De 20 a 24 años,2014T4,0.0,19,2014,4
Mujeres,Melilla,De 20 a 24 años,2014T3,0.1,19,2014,3
Mujeres,Melilla,De 20 a 24 años,2014T2,0.2,19,2014,2
Mujeres,Melilla,De 20 a 24 años,2014T1,0.2,19,2014,1
Mujeres,Melilla,De 20 a 24 años,2013T4,0.2,19,2013,4
Mujeres,Melilla,De 20 a 24 años,2013T3,0.5,19,2013,3
Mujeres,Melilla,De 20 a 24 años,2013T2,0.7,19,2013,2
Mujeres,Melilla,De 20 a 24 años,2013T1,1.1,19,2013,1
Mujeres,Melilla,De 20 a 24 años,2012T4,0.9,19,2012,4
Mujeres,Melilla,De 20 a 24 años,2012T3,0.6,19,2012,3
Mujeres,Melilla,De 20 a 24 años,2012T2,0.2,19,2012,2
Mujeres,Melilla,De 20 a 24 años,2012T1,0.3,19,2012,1
Mujeres,Melilla,De 20 a 24 años,2011T4,0.2,19,2011,4
Mujeres,Melilla,De 20 a 24 años,2011T3,0.4,19,2011,3
Mujeres,Melilla,De 20 a 24 años,2011T2,0.4,19,2011,2
Mujeres,Melilla,De 20 a 24 años,2011T1,0.5,19,2011,1
Mujeres,Melilla,De 25 a 34 años,2020T4,2.6,19,2020,4
Mujeres,Melilla,De 25 a 34 años,2020T3,1.9,19,2020,3
Mujeres,Melilla,De 25 a 34 años,2020T2,2.4,19,2020,2
Mujeres,Melilla,De 25 a 34 años,2020T1,2.4,19,2020,1
Mujeres,Melilla,De 25 a 34 años,2019T4,2.6,19,2019,4
Mujeres,Melilla,De 25 a 34 años,2019T3,1.8,19,2019,3
Mujeres,Melilla,De 25 a 34 años,2019T2,2.1,19,2019,2
Mujeres,Melilla,De 25 a 34 años,2019T1,2.8,19,2019,1
Mujeres,Melilla,De 25 a 34 años,2018T4,2.8,19,2018,4
Mujeres,Melilla,De 25 a 34 años,2018T3,2.8,19,2018,3
Mujeres,Melilla,De 25 a 34 años,2018T2,2.5,19,2018,2
Mujeres,Melilla,De 25 a 34 años,2018T1,2.4,19,2018,1
Mujeres,Melilla,De 25 a 34 años,2017T4,2.1,19,2017,4
Mujeres,Melilla,De 25 a 34 años,2017T3,1.8,19,2017,3
Mujeres,Melilla,De 25 a 34 años,2017T2,2.0,19,2017,2
Mujeres,Melilla,De 25 a 34 años,2017T1,1.8,19,2017,1
Mujeres,Melilla,De 25 a 34 años,2016T4,2.4,19,2016,4
Mujeres,Melilla,De 25 a 34 años,2016T3,1.7,19,2016,3
Mujeres,Melilla,De 25 a 34 años,2016T2,2.0,19,2016,2
Mujeres,Melilla,De 25 a 34 años,2016T1,2.2,19,2016,1
Mujeres,Melilla,De 25 a 34 años,2015T4,2.6,19,2015,4
Mujeres,Melilla,De 25 a 34 años,2015T3,2.5,19,2015,3
Mujeres,Melilla,De 25 a 34 años,2015T2,2.0,19,2015,2
Mujeres,Melilla,De 25 a 34 años,2015T1,2.0,19,2015,1
Mujeres,Melilla,De 25 a 34 años,2014T4,2.9,19,2014,4
Mujeres,Melilla,De 25 a 34 años,2014T3,2.4,19,2014,3
Mujeres,Melilla,De 25 a 34 años,2014T2,2.4,19,2014,2
Mujeres,Melilla,De 25 a 34 años,2014T1,3.0,19,2014,1
Mujeres,Melilla,De 25 a 34 años,2013T4,3.0,19,2013,4
Mujeres,Melilla,De 25 a 34 años,2013T3,3.3,19,2013,3
Mujeres,Melilla,De 25 a 34 años,2013T2,3.5,19,2013,2
Mujeres,Melilla,De 25 a 34 años,2013T1,2.4,19,2013,1
Mujeres,Melilla,De 25 a 34 años,2012T4,2.5,19,2012,4
Mujeres,Melilla,De 25 a 34 años,2012T3,2.2,19,2012,3
Mujeres,Melilla,De 25 a 34 años,2012T2,1.5,19,2012,2
Mujeres,Melilla,De 25 a 34 años,2012T1,1.5,19,2012,1
Mujeres,Melilla,De 25 a 34 años,2011T4,2.1,19,2011,4
Mujeres,Melilla,De 25 a 34 años,2011T3,2.0,19,2011,3
Mujeres,Melilla,De 25 a 34 años,2011T2,1.6,19,2011,2
Mujeres,Melilla,De 25 a 34 años,2011T1,2.2,19,2011,1
Mujeres,Melilla,De 35 a 44 años,2020T4,3.9,19,2020,4
Mujeres,Melilla,De 35 a 44 años,2020T3,3.8,19,2020,3
Mujeres,Melilla,De 35 a 44 años,2020T2,3.9,19,2020,2
Mujeres,Melilla,De 35 a 44 años,2020T1,3.4,19,2020,1
Mujeres,Melilla,De 35 a 44 años,2019T4,2.3,19,2019,4
Mujeres,Melilla,De 35 a 44 años,2019T3,2.8,19,2019,3
Mujeres,Melilla,De 35 a 44 años,2019T2,3.3,19,2019,2
Mujeres,Melilla,De 35 a 44 años,2019T1,2.8,19,2019,1
Mujeres,Melilla,De 35 a 44 años,2018T4,3.0,19,2018,4
Mujeres,Melilla,De 35 a 44 años,2018T3,3.0,19,2018,3
Mujeres,Melilla,De 35 a 44 años,2018T2,2.6,19,2018,2
Mujeres,Melilla,De 35 a 44 años,2018T1,2.2,19,2018,1
Mujeres,Melilla,De 35 a 44 años,2017T4,2.5,19,2017,4
Mujeres,Melilla,De 35 a 44 años,2017T3,2.3,19,2017,3
Mujeres,Melilla,De 35 a 44 años,2017T2,2.3,19,2017,2
Mujeres,Melilla,De 35 a 44 años,2017T1,2.4,19,2017,1
Mujeres,Melilla,De 35 a 44 años,2016T4,2.8,19,2016,4
Mujeres,Melilla,De 35 a 44 años,2016T3,2.7,19,2016,3
Mujeres,Melilla,De 35 a 44 años,2016T2,2.2,19,2016,2
Mujeres,Melilla,De 35 a 44 años,2016T1,2.3,19,2016,1
Mujeres,Melilla,De 35 a 44 años,2015T4,2.0,19,2015,4
Mujeres,Melilla,De 35 a 44 años,2015T3,2.6,19,2015,3
Mujeres,Melilla,De 35 a 44 años,2015T2,2.0,19,2015,2
Mujeres,Melilla,De 35 a 44 años,2015T1,2.7,19,2015,1
Mujeres,Melilla,De 35 a 44 años,2014T4,2.4,19,2014,4
Mujeres,Melilla,De 35 a 44 años,2014T3,2.8,19,2014,3
Mujeres,Melilla,De 35 a 44 años,2014T2,3.3,19,2014,2
Mujeres,Melilla,De 35 a 44 años,2014T1,3.3,19,2014,1
Mujeres,Melilla,De 35 a 44 años,2013T4,2.8,19,2013,4
Mujeres,Melilla,De 35 a 44 años,2013T3,2.0,19,2013,3
Mujeres,Melilla,De 35 a 44 años,2013T2,2.8,19,2013,2
Mujeres,Melilla,De 35 a 44 años,2013T1,2.7,19,2013,1
Mujeres,Melilla,De 35 a 44 años,2012T4,2.3,19,2012,4
Mujeres,Melilla,De 35 a 44 años,2012T3,2.8,19,2012,3
Mujeres,Melilla,De 35 a 44 años,2012T2,3.0,19,2012,2
Mujeres,Melilla,De 35 a 44 años,2012T1,3.3,19,2012,1
Mujeres,Melilla,De 35 a 44 años,2011T4,2.5,19,2011,4
Mujeres,Melilla,De 35 a 44 años,2011T3,3.0,19,2011,3
Mujeres,Melilla,De 35 a 44 años,2011T2,3.6,19,2011,2
Mujeres,Melilla,De 35 a 44 años,2011T1,3.1,19,2011,1
Mujeres,Melilla,De 45 a 54 años,2020T4,3.0,19,2020,4
Mujeres,Melilla,De 45 a 54 años,2020T3,3.4,19,2020,3
Mujeres,Melilla,De 45 a 54 años,2020T2,3.4,19,2020,2
Mujeres,Melilla,De 45 a 54 años,2020T1,3.5,19,2020,1
Mujeres,Melilla,De 45 a 54 años,2019T4,3.5,19,2019,4
Mujeres,Melilla,De 45 a 54 años,2019T3,3.0,19,2019,3
Mujeres,Melilla,De 45 a 54 años,2019T2,3.2,19,2019,2
Mujeres,Melilla,De 45 a 54 años,2019T1,3.2,19,2019,1
Mujeres,Melilla,De 45 a 54 años,2018T4,3.3,19,2018,4
Mujeres,Melilla,De 45 a 54 años,2018T3,3.4,19,2018,3
Mujeres,Melilla,De 45 a 54 años,2018T2,3.9,19,2018,2
Mujeres,Melilla,De 45 a 54 años,2018T1,3.2,19,2018,1
Mujeres,Melilla,De 45 a 54 años,2017T4,3.1,19,2017,4
Mujeres,Melilla,De 45 a 54 años,2017T3,2.8,19,2017,3
Mujeres,Melilla,De 45 a 54 años,2017T2,2.4,19,2017,2
Mujeres,Melilla,De 45 a 54 años,2017T1,2.2,19,2017,1
Mujeres,Melilla,De 45 a 54 años,2016T4,2.3,19,2016,4
Mujeres,Melilla,De 45 a 54 años,2016T3,2.4,19,2016,3
Mujeres,Melilla,De 45 a 54 años,2016T2,1.9,19,2016,2
Mujeres,Melilla,De 45 a 54 años,2016T1,2.5,19,2016,1
Mujeres,Melilla,De 45 a 54 años,2015T4,1.7,19,2015,4
Mujeres,Melilla,De 45 a 54 años,2015T3,2.3,19,2015,3
Mujeres,Melilla,De 45 a 54 años,2015T2,2.2,19,2015,2
Mujeres,Melilla,De 45 a 54 años,2015T1,2.2,19,2015,1
Mujeres,Melilla,De 45 a 54 años,2014T4,2.3,19,2014,4
Mujeres,Melilla,De 45 a 54 años,2014T3,2.1,19,2014,3
Mujeres,Melilla,De 45 a 54 años,2014T2,2.6,19,2014,2
Mujeres,Melilla,De 45 a 54 años,2014T1,2.5,19,2014,1
Mujeres,Melilla,De 45 a 54 años,2013T4,2.3,19,2013,4
Mujeres,Melilla,De 45 a 54 años,2013T3,2.5,19,2013,3
Mujeres,Melilla,De 45 a 54 años,2013T2,3.3,19,2013,2
Mujeres,Melilla,De 45 a 54 años,2013T1,3.2,19,2013,1
Mujeres,Melilla,De 45 a 54 años,2012T4,3.3,19,2012,4
Mujeres,Melilla,De 45 a 54 años,2012T3,2.9,19,2012,3
Mujeres,Melilla,De 45 a 54 años,2012T2,3.0,19,2012,2
Mujeres,Melilla,De 45 a 54 años,2012T1,2.3,19,2012,1
Mujeres,Melilla,De 45 a 54 años,2011T4,2.9,19,2011,4
Mujeres,Melilla,De 45 a 54 años,2011T3,2.9,19,2011,3
Mujeres,Melilla,De 45 a 54 años,2011T2,3.1,19,2011,2
Mujeres,Melilla,De 45 a 54 años,2011T1,3.5,19,2011,1
Mujeres,Melilla,55 y más años,2020T4,2.9,19,2020,4
Mujeres,Melilla,55 y más años,2020T3,2.6,19,2020,3
Mujeres,Melilla,55 y más años,2020T2,2.7,19,2020,2
Mujeres,Melilla,55 y más años,2020T1,2.5,19,2020,1
Mujeres,Melilla,55 y más años,2019T4,1.9,19,2019,4
Mujeres,Melilla,55 y más años,2019T3,2.3,19,2019,3
Mujeres,Melilla,55 y más años,2019T2,2.7,19,2019,2
Mujeres,Melilla,55 y más años,2019T1,2.5,19,2019,1
Mujeres,Melilla,55 y más años,2018T4,2.2,19,2018,4
Mujeres,Melilla,55 y más años,2018T3,2.1,19,2018,3
Mujeres,Melilla,55 y más años,2018T2,2.2,19,2018,2
Mujeres,Melilla,55 y más años,2018T1,2.3,19,2018,1
Mujeres,Melilla,55 y más años,2017T4,2.5,19,2017,4
Mujeres,Melilla,55 y más años,2017T3,2.2,19,2017,3
Mujeres,Melilla,55 y más años,2017T2,1.7,19,2017,2
Mujeres,Melilla,55 y más años,2017T1,1.9,19,2017,1
Mujeres,Melilla,55 y más años,2016T4,2.0,19,2016,4
Mujeres,Melilla,55 y más años,2016T3,1.7,19,2016,3
Mujeres,Melilla,55 y más años,2016T2,1.9,19,2016,2
Mujeres,Melilla,55 y más años,2016T1,2.0,19,2016,1
Mujeres,Melilla,55 y más años,2015T4,2.0,19,2015,4
Mujeres,Melilla,55 y más años,2015T3,1.9,19,2015,3
Mujeres,Melilla,55 y más años,2015T2,2.1,19,2015,2
Mujeres,Melilla,55 y más años,2015T1,1.8,19,2015,1
Mujeres,Melilla,55 y más años,2014T4,1.4,19,2014,4
Mujeres,Melilla,55 y más años,2014T3,1.4,19,2014,3
Mujeres,Melilla,55 y más años,2014T2,1.2,19,2014,2
Mujeres,Melilla,55 y más años,2014T1,1.5,19,2014,1
Mujeres,Melilla,55 y más años,2013T4,1.4,19,2013,4
Mujeres,Melilla,55 y más años,2013T3,1.2,19,2013,3
Mujeres,Melilla,55 y más años,2013T2,1.4,19,2013,2
Mujeres,Melilla,55 y más años,2013T1,0.8,19,2013,1
Mujeres,Melilla,55 y más años,2012T4,1.1,19,2012,4
Mujeres,Melilla,55 y más años,2012T3,1.0,19,2012,3
Mujeres,Melilla,55 y más años,2012T2,1.0,19,2012,2
Mujeres,Melilla,55 y más años,2012T1,0.7,19,2012,1
Mujeres,Melilla,55 y más años,2011T4,1.1,19,2011,4
Mujeres,Melilla,55 y más años,2011T3,1.3,19,2011,3
Mujeres,Melilla,55 y más años,2011T2,1.5,19,2011,2
Mujeres,Melilla,55 y más años,2011T1,2.1,19,2011,1
Hombres,Andalucia,De 16 a 19 años,2020T4,7.5,01,2020,4
Hombres,Andalucia,De 16 a 19 años,2020T3,7.8,01,2020,3
Hombres,Andalucia,De 16 a 19 años,2020T2,10.3,01,2020,2
Hombres,Andalucia,De 16 a 19 años,2020T1,13.2,01,2020,1
Hombres,Andalucia,De 16 a 19 años,2019T4,15.8,01,2019,4
Hombres,Andalucia,De 16 a 19 años,2019T3,16.7,01,2019,3
Hombres,Andalucia,De 16 a 19 años,2019T2,13.7,01,2019,2
Hombres,Andalucia,De 16 a 19 años,2019T1,14.8,01,2019,1
Hombres,Andalucia,De 16 a 19 años,2018T4,13.5,01,2018,4
Hombres,Andalucia,De 16 a 19 años,2018T3,13.8,01,2018,3
Hombres,Andalucia,De 16 a 19 años,2018T2,12.4,01,2018,2
Hombres,Andalucia,De 16 a 19 años,2018T1,10.4,01,2018,1
Hombres,Andalucia,De 16 a 19 años,2017T4,10.3,01,2017,4
Hombres,Andalucia,De 16 a 19 años,2017T3,13.6,01,2017,3
Hombres,Andalucia,De 16 a 19 años,2017T2,11.0,01,2017,2
Hombres,Andalucia,De 16 a 19 años,2017T1,9.3,01,2017,1
Hombres,Andalucia,De 16 a 19 años,2016T4,6.0,01,2016,4
Hombres,Andalucia,De 16 a 19 años,2016T3,10.0,01,2016,3
Hombres,Andalucia,De 16 a 19 años,2016T2,11.9,01,2016,2
Hombres,Andalucia,De 16 a 19 años,2016T1,8.8,01,2016,1
Hombres,Andalucia,De 16 a 19 años,2015T4,11.8,01,2015,4
Hombres,Andalucia,De 16 a 19 años,2015T3,13.2,01,2015,3
Hombres,Andalucia,De 16 a 19 años,2015T2,6.8,01,2015,2
Hombres,Andalucia,De 16 a 19 años,2015T1,6.1,01,2015,1
Hombres,Andalucia,De 16 a 19 años,2014T4,12.2,01,2014,4
Hombres,Andalucia,De 16 a 19 años,2014T3,8.2,01,2014,3
Hombres,Andalucia,De 16 a 19 años,2014T2,8.6,01,2014,2
Hombres,Andalucia,De 16 a 19 años,2014T1,9.2,01,2014,1
Hombres,Andalucia,De 16 a 19 años,2013T4,7.0,01,2013,4
Hombres,Andalucia,De 16 a 19 años,2013T3,8.3,01,2013,3
Hombres,Andalucia,De 16 a 19 años,2013T2,8.6,01,2013,2
Hombres,Andalucia,De 16 a 19 años,2013T1,6.3,01,2013,1
Hombres,Andalucia,De 16 a 19 años,2012T4,5.8,01,2012,4
Hombres,Andalucia,De 16 a 19 años,2012T3,10.9,01,2012,3
Hombres,Andalucia,De 16 a 19 años,2012T2,9.1,01,2012,2
Hombres,Andalucia,De 16 a 19 años,2012T1,9.8,01,2012,1
Hombres,Andalucia,De 16 a 19 años,2011T4,11.0,01,2011,4
Hombres,Andalucia,De 16 a 19 años,2011T3,15.4,01,2011,3
Hombres,Andalucia,De 16 a 19 años,2011T2,18.4,01,2011,2
Hombres,Andalucia,De 16 a 19 años,2011T1,18.3,01,2011,1
Hombres,Andalucia,De 20 a 24 años,2020T4,64.4,01,2020,4
Hombres,Andalucia,De 20 a 24 años,2020T3,68.4,01,2020,3
Hombres,Andalucia,De 20 a 24 años,2020T2,54.7,01,2020,2
Hombres,Andalucia,De 20 a 24 años,2020T1,73.0,01,2020,1
Hombres,Andalucia,De 20 a 24 años,2019T4,76.1,01,2019,4
Hombres,Andalucia,De 20 a 24 años,2019T3,86.7,01,2019,3
Hombres,Andalucia,De 20 a 24 años,2019T2,83.3,01,2019,2
Hombres,Andalucia,De 20 a 24 años,2019T1,78.8,01,2019,1
Hombres,Andalucia,De 20 a 24 años,2018T4,71.4,01,2018,4
Hombres,Andalucia,De 20 a 24 años,2018T3,74.5,01,2018,3
Hombres,Andalucia,De 20 a 24 años,2018T2,67.3,01,2018,2
Hombres,Andalucia,De 20 a 24 años,2018T1,64.4,01,2018,1
Hombres,Andalucia,De 20 a 24 años,2017T4,67.6,01,2017,4
Hombres,Andalucia,De 20 a 24 años,2017T3,76.9,01,2017,3
Hombres,Andalucia,De 20 a 24 años,2017T2,69.3,01,2017,2
Hombres,Andalucia,De 20 a 24 años,2017T1,63.4,01,2017,1
Hombres,Andalucia,De 20 a 24 años,2016T4,60.1,01,2016,4
Hombres,Andalucia,De 20 a 24 años,2016T3,60.2,01,2016,3
Hombres,Andalucia,De 20 a 24 años,2016T2,55.0,01,2016,2
Hombres,Andalucia,De 20 a 24 años,2016T1,58.9,01,2016,1
Hombres,Andalucia,De 20 a 24 años,2015T4,63.2,01,2015,4
Hombres,Andalucia,De 20 a 24 años,2015T3,64.1,01,2015,3
Hombres,Andalucia,De 20 a 24 años,2015T2,67.1,01,2015,2
Hombres,Andalucia,De 20 a 24 años,2015T1,67.5,01,2015,1
Hombres,Andalucia,De 20 a 24 años,2014T4,61.8,01,2014,4
Hombres,Andalucia,De 20 a 24 años,2014T3,61.7,01,2014,3
Hombres,Andalucia,De 20 a 24 años,2014T2,59.5,01,2014,2
Hombres,Andalucia,De 20 a 24 años,2014T1,55.8,01,2014,1
Hombres,Andalucia,De 20 a 24 años,2013T4,56.8,01,2013,4
Hombres,Andalucia,De 20 a 24 años,2013T3,59.4,01,2013,3
Hombres,Andalucia,De 20 a 24 años,2013T2,56.7,01,2013,2
Hombres,Andalucia,De 20 a 24 años,2013T1,54.5,01,2013,1
Hombres,Andalucia,De 20 a 24 años,2012T4,56.8,01,2012,4
Hombres,Andalucia,De 20 a 24 años,2012T3,64.4,01,2012,3
Hombres,Andalucia,De 20 a 24 años,2012T2,58.6,01,2012,2
Hombres,Andalucia,De 20 a 24 años,2012T1,71.6,01,2012,1
Hombres,Andalucia,De 20 a 24 años,2011T4,78.8,01,2011,4
Hombres,Andalucia,De 20 a 24 años,2011T3,82.8,01,2011,3
Hombres,Andalucia,De 20 a 24 años,2011T2,71.8,01,2011,2
Hombres,Andalucia,De 20 a 24 años,2011T1,81.2,01,2011,1
Hombres,Andalucia,De 25 a 34 años,2020T4,324.5,01,2020,4
Hombres,Andalucia,De 25 a 34 años,2020T3,304.2,01,2020,3
Hombres,Andalucia,De 25 a 34 años,2020T2,298.8,01,2020,2
Hombres,Andalucia,De 25 a 34 años,2020T1,342.2,01,2020,1
Hombres,Andalucia,De 25 a 34 años,2019T4,338.7,01,2019,4
Hombres,Andalucia,De 25 a 34 años,2019T3,334.9,01,2019,3
Hombres,Andalucia,De 25 a 34 años,2019T2,342.1,01,2019,2
Hombres,Andalucia,De 25 a 34 años,2019T1,341.4,01,2019,1
Hombres,Andalucia,De 25 a 34 años,2018T4,349.9,01,2018,4
Hombres,Andalucia,De 25 a 34 años,2018T3,338.3,01,2018,3
Hombres,Andalucia,De 25 a 34 años,2018T2,338.8,01,2018,2
Hombres,Andalucia,De 25 a 34 años,2018T1,338.3,01,2018,1
Hombres,Andalucia,De 25 a 34 años,2017T4,337.1,01,2017,4
Hombres,Andalucia,De 25 a 34 años,2017T3,337.1,01,2017,3
Hombres,Andalucia,De 25 a 34 años,2017T2,337.3,01,2017,2
Hombres,Andalucia,De 25 a 34 años,2017T1,344.1,01,2017,1
Hombres,Andalucia,De 25 a 34 años,2016T4,347.3,01,2016,4
Hombres,Andalucia,De 25 a 34 años,2016T3,348.0,01,2016,3
Hombres,Andalucia,De 25 a 34 años,2016T2,341.3,01,2016,2
Hombres,Andalucia,De 25 a 34 años,2016T1,336.2,01,2016,1
Hombres,Andalucia,De 25 a 34 años,2015T4,331.2,01,2015,4
Hombres,Andalucia,De 25 a 34 años,2015T3,330.5,01,2015,3
Hombres,Andalucia,De 25 a 34 años,2015T2,340.5,01,2015,2
Hombres,Andalucia,De 25 a 34 años,2015T1,344.0,01,2015,1
Hombres,Andalucia,De 25 a 34 años,2014T4,350.4,01,2014,4
Hombres,Andalucia,De 25 a 34 años,2014T3,346.3,01,2014,3
Hombres,Andalucia,De 25 a 34 años,2014T2,344.5,01,2014,2
Hombres,Andalucia,De 25 a 34 años,2014T1,349.3,01,2014,1
Hombres,Andalucia,De 25 a 34 años,2013T4,338.5,01,2013,4
Hombres,Andalucia,De 25 a 34 años,2013T3,334.9,01,2013,3
Hombres,Andalucia,De 25 a 34 años,2013T2,344.1,01,2013,2
Hombres,Andalucia,De 25 a 34 años,2013T1,323.8,01,2013,1
Hombres,Andalucia,De 25 a 34 años,2012T4,341.6,01,2012,4
Hombres,Andalucia,De 25 a 34 años,2012T3,348.9,01,2012,3
Hombres,Andalucia,De 25 a 34 años,2012T2,367.2,01,2012,2
Hombres,Andalucia,De 25 a 34 años,2012T1,370.3,01,2012,1
Hombres,Andalucia,De 25 a 34 años,2011T4,401.9,01,2011,4
Hombres,Andalucia,De 25 a 34 años,2011T3,404.8,01,2011,3
Hombres,Andalucia,De 25 a 34 años,2011T2,416.6,01,2011,2
Hombres,Andalucia,De 25 a 34 años,2011T1,412.6,01,2011,1
Hombres,Andalucia,De 35 a 44 años,2020T4,517.0,01,2020,4
Hombres,Andalucia,De 35 a 44 años,2020T3,518.8,01,2020,3
Hombres,Andalucia,De 35 a 44 años,2020T2,500.4,01,2020,2
Hombres,Andalucia,De 35 a 44 años,2020T1,519.2,01,2020,1
Hombres,Andalucia,De 35 a 44 años,2019T4,526.9,01,2019,4
Hombres,Andalucia,De 35 a 44 años,2019T3,528.9,01,2019,3
Hombres,Andalucia,De 35 a 44 años,2019T2,538.5,01,2019,2
Hombres,Andalucia,De 35 a 44 años,2019T1,531.9,01,2019,1
Hombres,Andalucia,De 35 a 44 años,2018T4,549.1,01,2018,4
Hombres,Andalucia,De 35 a 44 años,2018T3,538.6,01,2018,3
Hombres,Andalucia,De 35 a 44 años,2018T2,540.0,01,2018,2
Hombres,Andalucia,De 35 a 44 años,2018T1,534.1,01,2018,1
Hombres,Andalucia,De 35 a 44 años,2017T4,525.3,01,2017,4
Hombres,Andalucia,De 35 a 44 años,2017T3,516.0,01,2017,3
Hombres,Andalucia,De 35 a 44 años,2017T2,521.7,01,2017,2
Hombres,Andalucia,De 35 a 44 años,2017T1,522.8,01,2017,1
Hombres,Andalucia,De 35 a 44 años,2016T4,509.7,01,2016,4
Hombres,Andalucia,De 35 a 44 años,2016T3,513.5,01,2016,3
Hombres,Andalucia,De 35 a 44 años,2016T2,510.7,01,2016,2
Hombres,Andalucia,De 35 a 44 años,2016T1,518.4,01,2016,1
Hombres,Andalucia,De 35 a 44 años,2015T4,518.4,01,2015,4
Hombres,Andalucia,De 35 a 44 años,2015T3,512.6,01,2015,3
Hombres,Andalucia,De 35 a 44 años,2015T2,512.3,01,2015,2
Hombres,Andalucia,De 35 a 44 años,2015T1,483.7,01,2015,1
Hombres,Andalucia,De 35 a 44 años,2014T4,478.4,01,2014,4
Hombres,Andalucia,De 35 a 44 años,2014T3,473.9,01,2014,3
Hombres,Andalucia,De 35 a 44 años,2014T2,475.3,01,2014,2
Hombres,Andalucia,De 35 a 44 años,2014T1,457.4,01,2014,1
Hombres,Andalucia,De 35 a 44 años,2013T4,471.8,01,2013,4
Hombres,Andalucia,De 35 a 44 años,2013T3,457.1,01,2013,3
Hombres,Andalucia,De 35 a 44 años,2013T2,465.0,01,2013,2
Hombres,Andalucia,De 35 a 44 años,2013T1,459.5,01,2013,1
Hombres,Andalucia,De 35 a 44 años,2012T4,468.3,01,2012,4
Hombres,Andalucia,De 35 a 44 años,2012T3,462.3,01,2012,3
Hombres,Andalucia,De 35 a 44 años,2012T2,480.2,01,2012,2
Hombres,Andalucia,De 35 a 44 años,2012T1,482.7,01,2012,1
Hombres,Andalucia,De 35 a 44 años,2011T4,490.7,01,2011,4
Hombres,Andalucia,De 35 a 44 años,2011T3,495.0,01,2011,3
Hombres,Andalucia,De 35 a 44 años,2011T2,501.4,01,2011,2
Hombres,Andalucia,De 35 a 44 años,2011T1,511.9,01,2011,1
Hombres,Andalucia,De 45 a 54 años,2020T4,511.5,01,2020,4
Hombres,Andalucia,De 45 a 54 años,2020T3,497.2,01,2020,3
Hombres,Andalucia,De 45 a 54 años,2020T2,494.6,01,2020,2
Hombres,Andalucia,De 45 a 54 años,2020T1,501.3,01,2020,1
Hombres,Andalucia,De 45 a 54 años,2019T4,503.1,01,2019,4
Hombres,Andalucia,De 45 a 54 años,2019T3,498.9,01,2019,3
Hombres,Andalucia,De 45 a 54 años,2019T2,497.6,01,2019,2
Hombres,Andalucia,De 45 a 54 años,2019T1,501.4,01,2019,1
Hombres,Andalucia,De 45 a 54 años,2018T4,501.4,01,2018,4
Hombres,Andalucia,De 45 a 54 años,2018T3,492.6,01,2018,3
Hombres,Andalucia,De 45 a 54 años,2018T2,493.7,01,2018,2
Hombres,Andalucia,De 45 a 54 años,2018T1,475.1,01,2018,1
Hombres,Andalucia,De 45 a 54 años,2017T4,480.0,01,2017,4
Hombres,Andalucia,De 45 a 54 años,2017T3,464.1,01,2017,3
Hombres,Andalucia,De 45 a 54 años,2017T2,465.7,01,2017,2
Hombres,Andalucia,De 45 a 54 años,2017T1,458.0,01,2017,1
Hombres,Andalucia,De 45 a 54 años,2016T4,446.3,01,2016,4
Hombres,Andalucia,De 45 a 54 años,2016T3,441.0,01,2016,3
Hombres,Andalucia,De 45 a 54 años,2016T2,439.0,01,2016,2
Hombres,Andalucia,De 45 a 54 años,2016T1,437.0,01,2016,1
Hombres,Andalucia,De 45 a 54 años,2015T4,432.8,01,2015,4
Hombres,Andalucia,De 45 a 54 años,2015T3,416.3,01,2015,3
Hombres,Andalucia,De 45 a 54 años,2015T2,427.4,01,2015,2
Hombres,Andalucia,De 45 a 54 años,2015T1,407.2,01,2015,1
Hombres,Andalucia,De 45 a 54 años,2014T4,407.4,01,2014,4
Hombres,Andalucia,De 45 a 54 años,2014T3,394.5,01,2014,3
Hombres,Andalucia,De 45 a 54 años,2014T2,391.6,01,2014,2
Hombres,Andalucia,De 45 a 54 años,2014T1,392.8,01,2014,1
Hombres,Andalucia,De 45 a 54 años,2013T4,382.8,01,2013,4
Hombres,Andalucia,De 45 a 54 años,2013T3,391.2,01,2013,3
Hombres,Andalucia,De 45 a 54 años,2013T2,387.2,01,2013,2
Hombres,Andalucia,De 45 a 54 años,2013T1,388.3,01,2013,1
Hombres,Andalucia,De 45 a 54 años,2012T4,397.4,01,2012,4
Hombres,Andalucia,De 45 a 54 años,2012T3,381.9,01,2012,3
Hombres,Andalucia,De 45 a 54 años,2012T2,395.4,01,2012,2
Hombres,Andalucia,De 45 a 54 años,2012T1,396.0,01,2012,1
Hombres,Andalucia,De 45 a 54 años,2011T4,402.1,01,2011,4
Hombres,Andalucia,De 45 a 54 años,2011T3,393.2,01,2011,3
Hombres,Andalucia,De 45 a 54 años,2011T2,400.4,01,2011,2
Hombres,Andalucia,De 45 a 54 años,2011T1,398.9,01,2011,1
Hombres,Andalucia,55 y más años,2020T4,344.1,01,2020,4
Hombres,Andalucia,55 y más años,2020T3,332.7,01,2020,3
